material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score
391,High-Grade Regenerated cellulose Variant 123,Regenerated cellulose,0.9329999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7381818181818182,0.38,0.2606796598391846,13.387298458428102,0.26181818181818184,0.7393203401608154,0.32906385219789974
392,High-Grade Fiber-based (cellulosic) Variant 124,Fiber-based (cellulosic),0.948,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.06,0.7345454545454545,0.6900000000000001,0.2606796598391846,13.387298458428102,0.2654545454545455,0.7393203401608154,0.39412748856153607
393,High-Grade Bio-based polymer (starch) Variant 125,Bio-based polymer (starch),0.96,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.04,0.8018181818181818,0.43,0.2606796598391846,13.387298458428102,0.19818181818181824,0.7393203401608154,0.33250021583426337
394,High-Grade Metal (aluminium) Variant 126,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.08,0.5154545454545455,1.0,0.2606796598391846,13.387298458428102,0.4845454545454545,0.7393203401608154,0.340886579470627
395,High-Grade Bio-based starch Variant 127,Bio-based starch,0.8300000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.629090909090909,0.41000000000000003,0.2606796598391846,13.387298458428102,0.37090909090909097,0.7393203401608154,0.3310229431069907
396,High-Grade Inorganic (silicate) Variant 128,Inorganic (silicate),0.006,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.04,0.3972727272727273,0.9,0.2606796598391846,13.387298458428102,0.6027272727272728,0.7393203401608154,0.32505476128880884
397,High-Grade Bio-based polysaccharide Variant 129,Bio-based polysaccharide,0.823,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.06,0.7790909090909091,0.3,0.2606796598391846,13.387298458428102,0.22090909090909094,0.7393203401608154,0.29242294310699063
398,High-Grade Bio-based polymer Variant 130,Bio-based polymer,0.885,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.8081818181818182,0.37,0.2606796598391846,13.387298458428102,0.19181818181818178,0.7393203401608154,0.31731385219789976
399,High-Grade Bio-based starch Variant 131,Bio-based starch,0.998,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.04,0.6218181818181818,0.2,0.2606796598391846,13.387298458428102,0.3781818181818182,0.7393203401608154,0.31055021583426334
400,High-Grade Lignocellulosic (wood-like) Variant 132,Lignocellulosic (wood-like),0.9109999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0076,0.1,0.8581818181818182,0.47000000000000003,0.2606796598391846,13.387298458428102,0.14181818181818184,0.7393203401608154,0.34066385219789974
401,High-Grade Lignocellulosic Variant 133,Lignocellulosic,0.836,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.06,0.7236363636363635,0.61,0.2606796598391846,13.387298458428102,0.2763636363636365,0.7393203401608154,0.36236839765244516
402,High-Grade Lignocellulosic (palm) Variant 134,Lignocellulosic (palm),0.9720000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.04,0.8563636363636363,0.27,0.2606796598391846,13.387298458428102,0.14363636363636367,0.7393203401608154,0.2974956703797179
403,High-Grade Metal (steel) Variant 135,Metal (steel),0.035,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.589090909090909,0.8300000000000001,0.2606796598391846,13.387298458428102,0.410909090909091,0.7393203401608154,0.3087729431069907
404,High-Grade Agro-waste fiber Variant 136,Agro-waste fiber,0.909,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7354545454545455,0.7000000000000001,0.2606796598391846,13.387298458428102,0.26454545454545453,0.7393203401608154,0.39423657947062707
405,High-Grade Fiber-based Variant 137,Fiber-based,0.8570000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.06,0.7872727272727272,0.74,0.2606796598391846,13.387298458428102,0.21272727272727276,0.7393203401608154,0.38530476128880886
406,High-Grade Regenerated cellulose Variant 138,Regenerated cellulose,0.968,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.06,0.7872727272727272,0.51,0.2606796598391846,13.387298458428102,0.21272727272727276,0.7393203401608154,0.3555047612888088
407,High-Grade Bio-based coated fiber Variant 139,Bio-based coated fiber,0.891,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.06,0.7754545454545454,0.39,0.2606796598391846,13.387298458428102,0.2245454545454546,0.7393203401608154,0.321186579470627
408,High-Grade Agro-waste composite Variant 140,Agro-waste composite,0.9390000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.04,0.8163636363636363,0.58,0.2606796598391846,13.387298458428102,0.1836363636363637,0.7393203401608154,0.3584956703797179
409,High-Grade Bio-based polyester Variant 141,Bio-based polyester,0.9400000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.08,0.7563636363636363,0.15,0.2606796598391846,13.387298458428102,0.24363636363636365,0.7393203401608154,0.2868456703797179
410,High-Grade Agro-waste particle Variant 142,Agro-waste particle,0.899,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7463636363636362,0.52,0.2606796598391846,13.387298458428102,0.25363636363636377,0.7393203401608154,0.35564567037971795
411,High-Grade Fiber-based from agro-residues Variant 143,Fiber-based from agro-residues,0.9770000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.7827272727272726,0.51,0.2606796598391846,13.387298458428102,0.2172727272727274,0.7393203401608154,0.36165930674335434
412,High-Grade Bio-based (algae) Variant 144,Bio-based (algae),0.886,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.06,0.8554545454545454,0.37,0.2606796598391846,13.387298458428102,0.14454545454545464,0.7393203401608154,0.308836579470627
413,High-Grade Bio-based polyesters Variant 145,Bio-based polyesters,0.8270000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.08,0.689090909090909,0.32,0.2606796598391846,13.387298458428102,0.310909090909091,0.7393203401608154,0.3104229431069907
414,High-Grade Fiber-based (cellulosic) Variant 146,Fiber-based (cellulosic),0.8370000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.04,0.6663636363636363,0.85,0.2606796598391846,13.387298458428102,0.33363636363636373,0.7393203401608154,0.412345670379718
415,High-Grade Bio-based protein Variant 147,Bio-based protein,0.8690000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.8172727272727273,0.23,0.2606796598391846,13.387298458428102,0.18272727272727274,0.7393203401608154,0.28155476128880885
416,High-Grade Natural fiber (animal) Variant 148,Natural fiber (animal),0.887,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.04,0.7754545454545454,0.67,0.2606796598391846,13.387298458428102,0.2245454545454546,0.7393203401608154,0.37288657947062703
417,High-Grade Bio-based protein mimic Variant 149,Bio-based protein mimic,0.868,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009800000000000001,0.06,0.7972727272727272,0.46,0.2606796598391846,13.387298458428102,0.20272727272727276,0.7393203401608154,0.3308547612888088
418,High-Grade Agro-waste composite Variant 150,Agro-waste composite,0.8740000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.04,0.819090909090909,0.25,0.2606796598391846,13.387298458428102,0.18090909090909102,0.7393203401608154,0.2827229431069907
419,High-Grade Lignocellulosic (palm) Variant 151,Lignocellulosic (palm),0.9570000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.06,0.7809090909090909,0.22,0.2606796598391846,13.387298458428102,0.21909090909090911,0.7393203401608154,0.2967411249251725
420,High-Grade Bio-based composite Variant 152,Bio-based composite,0.7909999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.06,0.7954545454545454,0.35000000000000003,0.2606796598391846,13.387298458428102,0.20454545454545459,0.7393203401608154,0.296636579470627
421,High-Grade Agro-waste polymer Variant 153,Agro-waste polymer,0.798,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.04,0.7472727272727273,0.31,0.2606796598391846,13.387298458428102,0.2527272727272727,0.7393203401608154,0.2899547612888088
422,High-Grade Recycled fiber composite Variant 154,Recycled fiber composite,0.7959999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005200000000000001,0.1,0.6854545454545454,0.68,0.2606796598391846,13.387298458428102,0.3145454545454546,0.7393203401608154,0.382086579470627
423,High-Grade Lignocellulosic (palm) Variant 155,Lignocellulosic (palm),0.943,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0068,0.04,0.77,0.05,0.2606796598391846,13.387298458428102,0.22999999999999998,0.7393203401608154,0.25808203401608154
424,High-Grade Bio-based polymer Variant 156,Bio-based polymer,0.898,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.04,0.819090909090909,0.49,0.2606796598391846,13.387298458428102,0.18090909090909102,0.7393203401608154,0.3338229431069906
425,High-Grade Bio-based polysaccharide Variant 157,Bio-based polysaccharide,0.937,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.02,0.8827272727272726,0.16,0.2606796598391846,13.387298458428102,0.11727272727272742,0.7393203401608154,0.26335930674335434
426,High-Grade Agro-waste fiber Variant 158,Agro-waste fiber,0.907,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.7927272727272727,0.4,0.2606796598391846,13.387298458428102,0.20727272727272728,0.7393203401608154,0.32815930674335425
427,High-Grade Bio-mineral composite Variant 159,Bio-mineral composite,0.845,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.06,0.7472727272727273,0.78,0.2606796598391846,13.387298458428102,0.2527272727272727,0.7393203401608154,0.39580476128880887
428,High-Grade Bio-based polymer (starch) Variant 160,Bio-based polymer (starch),0.9109999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.04,0.7663636363636362,0.32,0.2606796598391846,13.387298458428102,0.23363636363636375,0.7393203401608154,0.3069956703797179
429,High-Grade Agro-waste polymer Variant 161,Agro-waste polymer,0.8340000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.02,0.7609090909090909,0.37,0.2606796598391846,13.387298458428102,0.23909090909090913,0.7393203401608154,0.3020911249251725
430,High-Grade Natural fiber (coir) Variant 162,Natural fiber (coir),0.9470000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.06,0.7890909090909091,0.35000000000000003,0.2606796598391846,13.387298458428102,0.21090909090909093,0.7393203401608154,0.32047294310699065
431,High-Grade Fiber-based from agro-residues Variant 163,Fiber-based from agro-residues,0.9259999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.08,0.7927272727272727,0.62,0.2606796598391846,13.387298458428102,0.20727272727272728,0.7393203401608154,0.37515930674335424
432,High-Grade Bio-mineral composite Variant 164,Bio-mineral composite,0.8200000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.08,0.8727272727272727,0.5700000000000001,0.2606796598391846,13.387298458428102,0.12727272727272732,0.7393203401608154,0.3417093067433543
433,High-Grade Natural fiber (protein) Variant 165,Natural fiber (protein),0.915,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.06,0.7363636363636363,0.53,0.2606796598391846,13.387298458428102,0.26363636363636367,0.7393203401608154,0.35694567037971797
434,High-Grade Recycled fossil plastic Variant 166,Recycled fossil plastic,0.021,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008400000000000001,0.1,0.44636363636363635,0.64,0.2606796598391846,13.387298458428102,0.5536363636363637,0.7393203401608154,0.28254567037971795
435,High-Grade Agro-waste composite Variant 167,Agro-waste composite,0.965,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7772727272727272,0.43,0.2606796598391846,13.387298458428102,0.22272727272727277,0.7393203401608154,0.3444547612888088
436,High-Grade Metal (steel) Variant 168,Metal (steel),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.08,0.5672727272727273,1.0,0.2606796598391846,13.387298458428102,0.43272727272727274,0.7393203401608154,0.33555476128880884
437,High-Grade Bio-based (algae) Variant 169,Bio-based (algae),0.876,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.04,0.8918181818181817,0.33,0.2606796598391846,13.387298458428102,0.10818181818181827,0.7393203401608154,0.2915502158342634
438,High-Grade Bio-based coated fiber Variant 170,Bio-based coated fiber,0.904,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036000000000000003,0.02,0.6209090909090909,0.44,0.2606796598391846,13.387298458428102,0.37909090909090915,0.7393203401608154,0.34034112492517243
439,High-Grade Agro-waste particle Variant 171,Agro-waste particle,0.9420000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.06,0.7790909090909091,0.54,0.2606796598391846,13.387298458428102,0.22090909090909094,0.7393203401608154,0.3584729431069907
440,High-Grade Agro-waste particle Variant 172,Agro-waste particle,0.835,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.04,0.7836363636363636,0.56,0.2606796598391846,13.387298458428102,0.21636363636363642,0.7393203401608154,0.3419183976524452
441,High-Grade Bio-based (algae) Variant 173,Bio-based (algae),0.9640000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.04,0.8263636363636364,0.3,0.2606796598391846,13.387298458428102,0.1736363636363636,0.7393203401608154,0.3054456703797179
442,High-Grade Bio-based protein Variant 174,Bio-based protein,0.919,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.8354545454545454,0.46,0.2606796598391846,13.387298458428102,0.16454545454545455,0.7393203401608154,0.337686579470627
443,High-Grade Metal (aluminium) Variant 175,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.4827272727272727,0.85,0.2606796598391846,13.387298458428102,0.5172727272727273,0.7393203401608154,0.3181593067433543
444,High-Grade Inorganic (silicate) Variant 176,Inorganic (silicate),0.049,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.04,0.46909090909090906,0.81,0.2606796598391846,13.387298458428102,0.530909090909091,0.7393203401608154,0.3063729431069907
445,High-Grade Bio-based (microbial) Variant 177,Bio-based (microbial),0.909,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.04,0.8372727272727272,0.23,0.2606796598391846,13.387298458428102,0.16272727272727283,0.7393203401608154,0.28255476128880885
446,High-Grade Bio-based polymer films Variant 178,Bio-based polymer films,0.991,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036000000000000003,0.04,0.8472727272727273,0.37,0.2606796598391846,13.387298458428102,0.1527272727272727,0.7393203401608154,0.3207547612888088
447,High-Grade Agro-waste polymer Variant 179,Agro-waste polymer,0.774,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.04,0.83,0.16,0.2606796598391846,13.387298458428102,0.17000000000000004,0.7393203401608154,0.24823203401608157
448,High-Grade Bio-based (microbial) Variant 180,Bio-based (microbial),0.951,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.08,0.7554545454545454,0.13,0.2606796598391846,13.387298458428102,0.24454545454545462,0.7393203401608154,0.285086579470627
449,High-Grade Bio-based polymer Variant 181,Bio-based polymer,0.823,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.7836363636363636,0.53,0.2606796598391846,13.387298458428102,0.21636363636363642,0.7393203401608154,0.3424683976524452
450,High-Grade Bio-based polymer (starch) Variant 182,Bio-based polymer (starch),0.9059999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.04,0.7881818181818182,0.12,0.2606796598391846,13.387298458428102,0.2118181818181818,0.7393203401608154,0.26386385219789976
451,High-Grade Bio-based polymer Variant 183,Bio-based polymer,0.9870000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.06,0.7799999999999999,0.33,0.2606796598391846,13.387298458428102,0.22000000000000008,0.7393203401608154,0.3229320340160816
452,High-Grade Bio-based composite Variant 184,Bio-based composite,0.8390000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7436363636363635,0.22,0.2606796598391846,13.387298458428102,0.25636363636363646,0.7393203401608154,0.2829183976524452
453,High-Grade Metal (aluminium) Variant 185,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.5118181818181817,0.9,0.2606796598391846,13.387298458428102,0.4881818181818183,0.7393203401608154,0.3252502158342634
454,High-Grade Fiber-based (cellulosic) Variant 186,Fiber-based (cellulosic),0.886,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.06,0.5363636363636364,0.93,0.2606796598391846,13.387298458428102,0.4636363636363636,0.7393203401608154,0.452545670379718
455,High-Grade Metal (aluminium) Variant 187,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.1,0.38909090909090904,0.86,0.2606796598391846,13.387298458428102,0.610909090909091,0.7393203401608154,0.32952294310699065
456,High-Grade Bio-based polysaccharide Variant 188,Bio-based polysaccharide,0.924,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.02,0.8054545454545453,0.26,0.2606796598391846,13.387298458428102,0.1945454545454547,0.7393203401608154,0.288986579470627
457,High-Grade Natural fiber (protein) Variant 189,Natural fiber (protein),0.784,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.08,0.8445454545454546,0.2,0.2606796598391846,13.387298458428102,0.1554545454545454,0.7393203401608154,0.26462748856153606
458,High-Grade Lignocellulosic Variant 190,Lignocellulosic,0.805,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7509090909090909,0.44,0.2606796598391846,13.387298458428102,0.24909090909090914,0.7393203401608154,0.3205911249251725
459,High-Grade Agro-waste polymer Variant 191,Agro-waste polymer,0.836,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.06,0.7436363636363635,0.27,0.2606796598391846,13.387298458428102,0.25636363636363646,0.7393203401608154,0.29191839765244515
460,High-Grade Lignocellulosic (wood-like) Variant 192,Lignocellulosic (wood-like),0.875,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.1,0.8072727272727273,0.65,0.2606796598391846,13.387298458428102,0.19272727272727275,0.7393203401608154,0.37645476128880884
461,High-Grade Bio-based polyester Variant 193,Bio-based polyester,0.918,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.06,0.7427272727272727,0.3,0.2606796598391846,13.387298458428102,0.2572727272727273,0.7393203401608154,0.3113093067433543
462,High-Grade Agro-waste fiber Variant 194,Agro-waste fiber,0.909,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.06,0.730909090909091,0.76,0.2606796598391846,13.387298458428102,0.26909090909090905,0.7393203401608154,0.4028411249251725
463,High-Grade Bio-based polymer (starch) Variant 195,Bio-based polymer (starch),0.943,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.06,0.7718181818181818,0.22,0.2606796598391846,13.387298458428102,0.22818181818181815,0.7393203401608154,0.2951502158342633
464,High-Grade Natural fiber (coir) Variant 196,Natural fiber (coir),0.8840000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7336363636363636,0.5,0.2606796598391846,13.387298458428102,0.26636363636363636,0.7393203401608154,0.35066839765244523
465,High-Grade Bio-mineral composite Variant 197,Bio-mineral composite,0.91,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7727272727272727,0.74,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.39915930674335426
466,High-Grade Bio-based composite Variant 198,Bio-based composite,0.9820000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.04,0.8581818181818182,0.16,0.2606796598391846,13.387298458428102,0.14181818181818184,0.7393203401608154,0.27701385219789976
467,High-Grade Recycled fossil plastic Variant 199,Recycled fossil plastic,0.05,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.06,0.47454545454545455,0.55,0.2606796598391846,13.387298458428102,0.5254545454545454,0.7393203401608154,0.25782748856153614
468,High-Grade Bio-based polyesters Variant 200,Bio-based polyesters,0.9420000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.08,0.6727272727272727,0.22,0.2606796598391846,13.387298458428102,0.32727272727272727,0.7393203401608154,0.30940930674335426
469,High-Grade Lignocellulosic Variant 201,Lignocellulosic,0.9450000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.04,0.8545454545454545,0.56,0.2606796598391846,13.387298458428102,0.1454545454545455,0.7393203401608154,0.3512774885615361
470,High-Grade Metal (aluminium) Variant 202,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.08,0.5045454545454545,0.85,0.2606796598391846,13.387298458428102,0.4954545454545455,0.7393203401608154,0.3119774885615361
471,High-Grade Bio-based polymer (starch) Variant 203,Bio-based polymer (starch),0.903,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.04,0.8127272727272727,0.38,0.2606796598391846,13.387298458428102,0.18727272727272726,0.7393203401608154,0.31315930674335424
472,High-Grade Bio-based (microbial) Variant 204,Bio-based (microbial),0.983,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0068,0.06,0.8772727272727272,0.26,0.2606796598391846,13.387298458428102,0.1227272727272728,0.7393203401608154,0.29935476128880883
473,High-Grade Metal (steel) Variant 205,Metal (steel),0.068,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.08,0.5609090909090909,0.86,0.2606796598391846,13.387298458428102,0.4390909090909091,0.7393203401608154,0.31854112492517245
474,High-Grade Bio-based polyester Variant 206,Bio-based polyester,0.6829999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.06,0.5454545454545454,0.33,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.301386579470627
475,High-Grade Lignocellulosic Variant 207,Lignocellulosic,0.909,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.02,0.8099999999999999,0.54,0.2606796598391846,13.387298458428102,0.19000000000000006,0.7393203401608154,0.3422820340160816
476,High-Grade Bio-mineral composite Variant 208,Bio-mineral composite,0.8079999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.08,0.7418181818181817,0.56,0.2606796598391846,13.387298458428102,0.2581818181818183,0.7393203401608154,0.3509002158342634
477,High-Grade Recycled fiber composite Variant 209,Recycled fiber composite,0.8140000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.08,0.6836363636363636,0.6900000000000001,0.2606796598391846,13.387298458428102,0.3163636363636364,0.7393203401608154,0.3832183976524452
478,High-Grade Bio-based polysaccharide Variant 210,Bio-based polysaccharide,0.938,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.06,0.7545454545454545,0.3,0.2606796598391846,13.387298458428102,0.24545454545454548,0.7393203401608154,0.3127774885615361
479,High-Grade Bio-based composite Variant 211,Bio-based composite,0.87,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.8063636363636364,0.14,0.2606796598391846,13.387298458428102,0.1936363636363636,0.7393203401608154,0.2692956703797179
480,High-Grade Lignocellulosic (wood-like) Variant 212,Lignocellulosic (wood-like),0.813,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.1,0.8418181818181817,0.68,0.2606796598391846,13.387298458428102,0.1581818181818183,0.7393203401608154,0.3696502158342634
481,High-Grade Inorganic (silicate) Variant 213,Inorganic (silicate),0.038,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.06,0.42,0.73,0.2606796598391846,13.387298458428102,0.5800000000000001,0.7393203401608154,0.29768203401608156
482,High-Grade Lignocellulosic Variant 214,Lignocellulosic,0.8570000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.08,0.8290909090909091,0.52,0.2606796598391846,13.387298458428102,0.1709090909090909,0.7393203401608154,0.34162294310699065
483,High-Grade Bio-based polysaccharide Variant 215,Bio-based polysaccharide,0.938,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.04,0.7863636363636364,0.36,0.2606796598391846,13.387298458428102,0.21363636363636362,0.7393203401608154,0.3168456703797179
484,High-Grade Agro-waste polymer Variant 216,Agro-waste polymer,0.774,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0038,0.04,0.769090909090909,0.4,0.2606796598391846,13.387298458428102,0.23090909090909095,0.7393203401608154,0.3020729431069907
485,High-Grade Metal (aluminium) Variant 217,Metal (aluminium),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009800000000000001,0.08,0.48363636363636364,0.96,0.2606796598391846,13.387298458428102,0.5163636363636364,0.7393203401608154,0.3360183976524452
