material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final
401,High-Grade Lignocellulosic Variant 133,Lignocellulosic,83.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,3.0,79.6,61.0,189.61702127659575,13.387298458428102
402,High-Grade Lignocellulosic (palm) Variant 134,Lignocellulosic (palm),97.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,2.0,94.2,27.0,189.61702127659575,13.387298458428102
403,High-Grade Metal (steel) Variant 135,Metal (steel),3.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,64.8,83.0,189.61702127659575,13.387298458428102
404,High-Grade Agro-waste fiber Variant 136,Agro-waste fiber,90.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,4.0,80.9,70.0,189.61702127659575,13.387298458428102
405,High-Grade Fiber-based Variant 137,Fiber-based,85.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,3.0,86.6,74.0,189.61702127659575,13.387298458428102
406,High-Grade Regenerated cellulose Variant 138,Regenerated cellulose,96.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,3.0,86.6,51.0,189.61702127659575,13.387298458428102
407,High-Grade Bio-based coated fiber Variant 139,Bio-based coated fiber,89.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,3.0,85.3,39.0,189.61702127659575,13.387298458428102
408,High-Grade Agro-waste composite Variant 140,Agro-waste composite,93.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,2.0,89.8,58.0,189.61702127659575,13.387298458428102
409,High-Grade Bio-based polyester Variant 141,Bio-based polyester,94.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,4.0,83.2,15.0,189.61702127659575,13.387298458428102
410,High-Grade Agro-waste particle Variant 142,Agro-waste particle,89.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,4.0,82.1,52.0,189.61702127659575,13.387298458428102
411,High-Grade Fiber-based from agro-residues Variant 143,Fiber-based from agro-residues,97.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,4.0,86.1,51.0,189.61702127659575,13.387298458428102
412,High-Grade Bio-based (algae) Variant 144,Bio-based (algae),88.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,3.0,94.1,37.0,189.61702127659575,13.387298458428102
413,High-Grade Bio-based polyesters Variant 145,Bio-based polyesters,82.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,4.0,75.8,32.0,189.61702127659575,13.387298458428102
414,High-Grade Fiber-based (cellulosic) Variant 146,Fiber-based (cellulosic),83.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,2.0,73.3,85.0,189.61702127659575,13.387298458428102
415,High-Grade Bio-based protein Variant 147,Bio-based protein,86.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,3.0,89.9,23.0,189.61702127659575,13.387298458428102
416,High-Grade Natural fiber (animal) Variant 148,Natural fiber (animal),88.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,2.0,85.3,67.0,189.61702127659575,13.387298458428102
417,High-Grade Bio-based protein mimic Variant 149,Bio-based protein mimic,86.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.9,3.0,87.7,46.0,189.61702127659575,13.387298458428102
418,High-Grade Agro-waste composite Variant 150,Agro-waste composite,87.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,2.0,90.1,25.0,189.61702127659575,13.387298458428102
419,High-Grade Lignocellulosic (palm) Variant 151,Lignocellulosic (palm),95.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,3.0,85.9,22.0,189.61702127659575,13.387298458428102
420,High-Grade Bio-based composite Variant 152,Bio-based composite,79.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,3.0,87.5,35.0,189.61702127659575,13.387298458428102
421,High-Grade Agro-waste polymer Variant 153,Agro-waste polymer,79.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,2.0,82.2,31.0,189.61702127659575,13.387298458428102
422,High-Grade Recycled fiber composite Variant 154,Recycled fiber composite,79.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.6,5.0,75.4,68.0,189.61702127659575,13.387298458428102
423,High-Grade Lignocellulosic (palm) Variant 155,Lignocellulosic (palm),94.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.4,2.0,84.7,5.0,189.61702127659575,13.387298458428102
424,High-Grade Bio-based polymer Variant 156,Bio-based polymer,89.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,2.0,90.1,49.0,189.61702127659575,13.387298458428102
425,High-Grade Bio-based polysaccharide Variant 157,Bio-based polysaccharide,93.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,1.0,97.1,16.0,189.61702127659575,13.387298458428102
426,High-Grade Agro-waste fiber Variant 158,Agro-waste fiber,90.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,4.0,87.2,40.0,189.61702127659575,13.387298458428102
427,High-Grade Bio-mineral composite Variant 159,Bio-mineral composite,84.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,3.0,82.2,78.0,189.61702127659575,13.387298458428102
428,High-Grade Bio-based polymer (starch) Variant 160,Bio-based polymer (starch),91.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,2.0,84.3,32.0,189.61702127659575,13.387298458428102
429,High-Grade Agro-waste polymer Variant 161,Agro-waste polymer,83.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,1.0,83.7,37.0,189.61702127659575,13.387298458428102
430,High-Grade Natural fiber (coir) Variant 162,Natural fiber (coir),94.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,3.0,86.8,35.0,189.61702127659575,13.387298458428102
431,High-Grade Fiber-based from agro-residues Variant 163,Fiber-based from agro-residues,92.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,4.0,87.2,62.0,189.61702127659575,13.387298458428102
432,High-Grade Bio-mineral composite Variant 164,Bio-mineral composite,82.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,4.0,96.0,57.0,189.61702127659575,13.387298458428102
433,High-Grade Natural fiber (protein) Variant 165,Natural fiber (protein),91.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,3.0,81.0,53.0,189.61702127659575,13.387298458428102
434,High-Grade Recycled fossil plastic Variant 166,Recycled fossil plastic,2.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.2,5.0,49.1,64.0,189.61702127659575,13.387298458428102
435,High-Grade Agro-waste composite Variant 167,Agro-waste composite,96.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,4.0,85.5,43.0,189.61702127659575,13.387298458428102
436,High-Grade Metal (steel) Variant 168,Metal (steel),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.7,4.0,62.4,100.0,189.61702127659575,13.387298458428102
437,High-Grade Bio-based (algae) Variant 169,Bio-based (algae),87.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,2.0,98.1,33.0,189.61702127659575,13.387298458428102
438,High-Grade Bio-based coated fiber Variant 170,Bio-based coated fiber,90.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,1.0,68.3,44.0,189.61702127659575,13.387298458428102
439,High-Grade Agro-waste particle Variant 171,Agro-waste particle,94.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,3.0,85.7,54.0,189.61702127659575,13.387298458428102
440,High-Grade Agro-waste particle Variant 172,Agro-waste particle,83.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,2.0,86.2,56.0,189.61702127659575,13.387298458428102
441,High-Grade Bio-based (algae) Variant 173,Bio-based (algae),96.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,2.0,90.9,30.0,189.61702127659575,13.387298458428102
442,High-Grade Bio-based protein Variant 174,Bio-based protein,91.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,4.0,91.9,46.0,189.61702127659575,13.387298458428102
443,High-Grade Metal (aluminium) Variant 175,Metal (aluminium),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,53.1,85.0,189.61702127659575,13.387298458428102
444,High-Grade Inorganic (silicate) Variant 176,Inorganic (silicate),4.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.0,2.0,51.6,81.0,189.61702127659575,13.387298458428102
445,High-Grade Bio-based (microbial) Variant 177,Bio-based (microbial),90.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.0,2.0,92.1,23.0,189.61702127659575,13.387298458428102
446,High-Grade Bio-based polymer films Variant 178,Bio-based polymer films,99.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,2.0,93.2,37.0,189.61702127659575,13.387298458428102
447,High-Grade Agro-waste polymer Variant 179,Agro-waste polymer,77.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,2.0,91.3,16.0,189.61702127659575,13.387298458428102
448,High-Grade Bio-based (microbial) Variant 180,Bio-based (microbial),95.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,4.0,83.1,13.0,189.61702127659575,13.387298458428102
449,High-Grade Bio-based polymer Variant 181,Bio-based polymer,82.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,4.0,86.2,53.0,189.61702127659575,13.387298458428102
450,High-Grade Bio-based polymer (starch) Variant 182,Bio-based polymer (starch),90.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,2.0,86.7,12.0,189.61702127659575,13.387298458428102
451,High-Grade Bio-based polymer Variant 183,Bio-based polymer,98.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,3.0,85.8,33.0,189.61702127659575,13.387298458428102
452,High-Grade Bio-based composite Variant 184,Bio-based composite,83.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,3.0,81.8,22.0,189.61702127659575,13.387298458428102
453,High-Grade Metal (aluminium) Variant 185,Metal (aluminium),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,56.3,90.0,189.61702127659575,13.387298458428102
454,High-Grade Fiber-based (cellulosic) Variant 186,Fiber-based (cellulosic),88.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,3.0,59.0,93.0,189.61702127659575,13.387298458428102
455,High-Grade Metal (aluminium) Variant 187,Metal (aluminium),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,42.8,86.0,189.61702127659575,13.387298458428102
456,High-Grade Bio-based polysaccharide Variant 188,Bio-based polysaccharide,92.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,1.0,88.6,26.0,189.61702127659575,13.387298458428102
457,High-Grade Natural fiber (protein) Variant 189,Natural fiber (protein),78.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,4.0,92.9,20.0,189.61702127659575,13.387298458428102
458,High-Grade Lignocellulosic Variant 190,Lignocellulosic,80.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,3.0,82.6,44.0,189.61702127659575,13.387298458428102
459,High-Grade Agro-waste polymer Variant 191,Agro-waste polymer,83.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,3.0,81.8,27.0,189.61702127659575,13.387298458428102
460,High-Grade Lignocellulosic (wood-like) Variant 192,Lignocellulosic (wood-like),87.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.0,5.0,88.8,65.0,189.61702127659575,13.387298458428102
461,High-Grade Bio-based polyester Variant 193,Bio-based polyester,91.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,3.0,81.7,30.0,189.61702127659575,13.387298458428102
462,High-Grade Agro-waste fiber Variant 194,Agro-waste fiber,90.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,3.0,80.4,76.0,189.61702127659575,13.387298458428102
463,High-Grade Bio-based polymer (starch) Variant 195,Bio-based polymer (starch),94.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,3.0,84.9,22.0,189.61702127659575,13.387298458428102
464,High-Grade Natural fiber (coir) Variant 196,Natural fiber (coir),88.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,4.0,80.7,50.0,189.61702127659575,13.387298458428102
465,High-Grade Bio-mineral composite Variant 197,Bio-mineral composite,91.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.0,4.0,85.0,74.0,189.61702127659575,13.387298458428102
466,High-Grade Bio-based composite Variant 198,Bio-based composite,98.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,2.0,94.4,16.0,189.61702127659575,13.387298458428102
467,High-Grade Recycled fossil plastic Variant 199,Recycled fossil plastic,5.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,3.0,52.2,55.0,189.61702127659575,13.387298458428102
468,High-Grade Bio-based polyesters Variant 200,Bio-based polyesters,94.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,4.0,74.0,22.0,189.61702127659575,13.387298458428102
469,High-Grade Lignocellulosic Variant 201,Lignocellulosic,94.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,2.0,94.0,56.0,189.61702127659575,13.387298458428102
470,High-Grade Metal (aluminium) Variant 202,Metal (aluminium),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,4.0,55.5,85.0,189.61702127659575,13.387298458428102
471,High-Grade Bio-based polymer (starch) Variant 203,Bio-based polymer (starch),90.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,2.0,89.4,38.0,189.61702127659575,13.387298458428102
472,High-Grade Bio-based (microbial) Variant 204,Bio-based (microbial),98.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.4,3.0,96.5,26.0,189.61702127659575,13.387298458428102
473,High-Grade Metal (steel) Variant 205,Metal (steel),6.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,4.0,61.7,86.0,189.61702127659575,13.387298458428102
474,High-Grade Bio-based polyester Variant 206,Bio-based polyester,68.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,3.0,60.0,33.0,189.61702127659575,13.387298458428102
475,High-Grade Lignocellulosic Variant 207,Lignocellulosic,90.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,1.0,89.1,54.0,189.61702127659575,13.387298458428102
476,High-Grade Bio-mineral composite Variant 208,Bio-mineral composite,80.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,4.0,81.6,56.0,189.61702127659575,13.387298458428102
477,High-Grade Recycled fiber composite Variant 209,Recycled fiber composite,81.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,4.0,75.2,69.0,189.61702127659575,13.387298458428102
478,High-Grade Bio-based polysaccharide Variant 210,Bio-based polysaccharide,93.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,3.0,83.0,30.0,189.61702127659575,13.387298458428102
479,High-Grade Bio-based composite Variant 211,Bio-based composite,87.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,4.0,88.7,14.0,189.61702127659575,13.387298458428102
480,High-Grade Lignocellulosic (wood-like) Variant 212,Lignocellulosic (wood-like),81.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,5.0,92.6,68.0,189.61702127659575,13.387298458428102
481,High-Grade Inorganic (silicate) Variant 213,Inorganic (silicate),3.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,3.0,46.2,73.0,189.61702127659575,13.387298458428102
482,High-Grade Lignocellulosic Variant 214,Lignocellulosic,85.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,4.0,91.2,52.0,189.61702127659575,13.387298458428102
483,High-Grade Bio-based polysaccharide Variant 215,Bio-based polysaccharide,93.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,2.0,86.5,36.0,189.61702127659575,13.387298458428102
484,High-Grade Agro-waste polymer Variant 216,Agro-waste polymer,77.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,2.0,84.6,40.0,189.61702127659575,13.387298458428102
485,High-Grade Metal (aluminium) Variant 217,Metal (aluminium),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.9,4.0,53.2,96.0,189.61702127659575,13.387298458428102
486,High-Grade Bio-based polyesters Variant 218,Bio-based polyesters,79.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,3.0,80.3,24.0,189.61702127659575,13.387298458428102
487,High-Grade Lignocellulosic (palm) Variant 219,Lignocellulosic (palm),100.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,2.0,86.5,11.0,189.61702127659575,13.387298458428102
488,High-Grade Bio-based (algae) Variant 220,Bio-based (algae),98.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,4.0,91.3,26.0,189.61702127659575,13.387298458428102
489,High-Grade Bio-based coated fiber Variant 221,Bio-based coated fiber,86.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,3.0,82.1,59.0,189.61702127659575,13.387298458428102
490,High-Grade Bio-based polyesters Variant 222,Bio-based polyesters,86.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,3.0,74.1,20.0,189.61702127659575,13.387298458428102
491,High-Grade Bio-based coated fiber Variant 223,Bio-based coated fiber,90.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,3.0,77.7,52.0,189.61702127659575,13.387298458428102
492,High-Grade Bio-based polymer (starch) Variant 224,Bio-based polymer (starch),98.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,4.0,86.7,50.0,189.61702127659575,13.387298458428102
493,High-Grade Bio-based protein mimic Variant 225,Bio-based protein mimic,78.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,76.8,32.0,189.61702127659575,13.387298458428102
494,High-Grade Natural fiber (protein) Variant 226,Natural fiber (protein),80.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,3.0,82.6,49.0,189.61702127659575,13.387298458428102
495,High-Grade Lignocellulosic (palm) Variant 227,Lignocellulosic (palm),92.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,2.0,99.1,44.0,189.61702127659575,13.387298458428102
496,High-Grade Fiber-based (cellulosic) Variant 228,Fiber-based (cellulosic),82.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,3.0,67.4,77.0,189.61702127659575,13.387298458428102
497,High-Grade Bio-based starch Variant 229,Bio-based starch,100.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,4.0,78.1,6.0,189.61702127659575,13.387298458428102
498,High-Grade Bio-based protein mimic Variant 230,Bio-based protein mimic,89.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,87.8,47.0,189.61702127659575,13.387298458428102
499,High-Grade Bio-based coated fiber Variant 231,Bio-based coated fiber,74.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,3.0,77.1,45.0,189.61702127659575,13.387298458428102
500,High-Grade Bio-based composite Variant 232,Bio-based composite,89.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,2.0,78.3,31.0,189.61702127659575,13.387298458428102
501,High-Grade Natural fiber (animal) Variant 233,Natural fiber (animal),86.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,3.0,69.0,74.0,189.61702127659575,13.387298458428102
502,High-Grade Bio-based (microbial) Variant 234,Bio-based (microbial),93.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.8,3.0,89.4,12.0,189.61702127659575,13.387298458428102
503,High-Grade Natural fiber Variant 235,Natural fiber,87.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,3.0,87.8,75.0,189.61702127659575,13.387298458428102
504,High-Grade Bio-based protein Variant 236,Bio-based protein,89.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,1.0,100.4,22.0,189.61702127659575,13.387298458428102
505,High-Grade Natural fiber (protein) Variant 237,Natural fiber (protein),76.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,3.0,85.0,28.0,189.61702127659575,13.387298458428102
506,High-Grade Natural fiber (protein) Variant 238,Natural fiber (protein),87.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,2.0,81.6,29.0,189.61702127659575,13.387298458428102
507,High-Grade Bio-based polymer (starch) Variant 239,Bio-based polymer (starch),95.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,3.0,89.8,35.0,189.61702127659575,13.387298458428102
508,High-Grade Agro-waste composite Variant 240,Agro-waste composite,75.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,4.0,79.6,67.0,189.61702127659575,13.387298458428102
509,High-Grade Lignocellulosic (palm) Variant 241,Lignocellulosic (palm),98.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,1.0,89.1,17.0,189.61702127659575,13.387298458428102
510,High-Grade Bio-based protein Variant 242,Bio-based protein,84.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,4.0,88.8,25.0,189.61702127659575,13.387298458428102
511,High-Grade Recycled fossil plastic Variant 243,Recycled fossil plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,5.0,46.9,47.0,189.61702127659575,13.387298458428102
512,High-Grade Bio-based coated fiber Variant 244,Bio-based coated fiber,81.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,3.0,82.6,51.0,189.61702127659575,13.387298458428102
513,High-Grade Fiber-based from agro-residues Variant 245,Fiber-based from agro-residues,81.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,2.0,85.3,48.0,189.61702127659575,13.387298458428102
514,High-Grade Bio-based starch Variant 246,Bio-based starch,96.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,3.0,87.5,32.0,189.61702127659575,13.387298458428102
515,High-Grade Agro-waste composite Variant 247,Agro-waste composite,89.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,4.0,86.7,62.0,189.61702127659575,13.387298458428102
516,High-Grade Agro-waste particle Variant 248,Agro-waste particle,81.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,4.0,84.6,59.0,189.61702127659575,13.387298458428102
517,High-Grade Fiber-based Variant 249,Fiber-based,85.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.5,2.0,63.7,82.0,189.61702127659575,13.387298458428102
518,High-Grade Metal (aluminium) Variant 250,Metal (aluminium),5.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.7,5.0,55.4,73.0,189.61702127659575,13.387298458428102
519,Glass,Inorganic,2.576539859,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.900868281,3.145959347,1.57799012,29.72686041,189.61702127659575,13.387298458428102
520,Polyethylene (PE),Plastic,0.1494850542,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.882048328,3.918098402,3.48913859,6.795878866,189.61702127659575,13.387298458428102
521,Glass,Inorganic,0.8887185683,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.911066683,2.937721842,1.532979221,34.19523081,189.61702127659575,13.387298458428102
522,Steel/Tinplate,Metal,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,5.0,3.033656481,73.7728025,189.61702127659575,13.387298458428102
523,Molded Pulp,Cellulosic,96.19277788,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.91696325,1.935121916,0.8276069294,69.17404544,189.61702127659575,13.387298458428102
524,Polyethylene (PE),Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.136150538,4.079872125,3.431751547,10.7504695,189.61702127659575,13.387298458428102
525,Glass,Inorganic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.987555343,2.930557986,1.413848212,27.5604905,189.61702127659575,13.387298458428102
526,Polyethylene (PE),Plastic,1.440606416,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.082616107,4.153694107,3.482469336,11.82281919,189.61702127659575,13.387298458428102
527,Virgin Cardboard,Cellulosic,86.61380987,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.85278913,2.933308363,1.141636155,93.4633762,189.61702127659575,13.387298458428102
528,Seaweed Bio-film,Bio-polymer,100.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.161440883,1.023887722,0.3435658746,0.0,189.61702127659575,13.387298458428102
